Summoner Name,W/L,Date,Duration (min),K,D,A,KDA,CS
IvanRomeroEnFB,Defeat,2020-09-09,33,2,6,6,1.33,48
IvanRomeroEnFB,Victory,2020-09-07,31,5,4,15,5.0,182
IvanRomeroEnFB,Defeat,2020-09-06,33,3,6,5,1.33,197
IvanRomeroEnFB,Defeat,2020-09-03,26,6,5,10,3.2,130
IvanRomeroEnFB,Victory,2020-09-03,37,8,5,19,5.4,221
IvanRomeroEnFB,Victory,2020-09-02,28,4,2,14,9.0,150
IvanRomeroEnFB,Victory,2020-09-02,28,10,1,9,19.0,147
IvanRomeroEnFB,Defeat,2020-09-01,43,2,4,6,2.0,299
IvanRomeroEnFB,Victory,2020-09-01,41,16,1,12,28.0,349
IvanRomeroEnFB,Defeat,2020-09-01,37,4,6,3,1.17,187
IvanRomeroEnFB,Defeat,2020-08-30,25,5,9,2,0.78,119
IvanRomeroEnFB,Defeat,2020-08-30,22,2,6,11,2.17,90
IvanRomeroEnFB,Victory,2020-08-30,29,3,7,11,2.0,121
IvanRomeroEnFB,Defeat,2020-08-25,44,2,6,12,2.33,224
IvanRomeroEnFB,Defeat,2020-08-10,23,0,4,4,1.0,167
IvanRomeroEnFB,Victory,2020-08-10,32,3,4,12,3.75,42
IvanRomeroEnFB,Defeat,2020-08-10,32,8,7,6,2.0,229
IvanRomeroEnFB,Victory,2020-08-10,33,4,5,14,3.6,274
IvanRomeroEnFB,Victory,2020-08-10,33,9,6,11,3.33,171
IvanRomeroEnFB,Defeat,2020-08-10,27,3,3,6,3.0,67
IvanRomeroEnFB,Victory,2020-08-10,27,12,3,11,7.67,148
IvanRomeroEnFB,Victory,2020-08-10,21,7,0,3,10.0,155
IvanRomeroEnFB,Victory,2020-08-06,23,2,3,16,6.0,127
IvanRomeroEnFB,Victory,2020-08-06,29,2,2,11,6.5,162
IvanRomeroEnFB,Defeat,2020-08-04,23,2,12,9,0.92,27
IvanRomeroEnFB,Victory,2020-08-04,25,0,4,13,3.25,26
IvanRomeroEnFB,Defeat,2020-08-04,27,4,7,6,1.43,166
IvanRomeroEnFB,Defeat,2020-08-04,23,5,4,2,1.75,146
IvanRomeroEnFB,Defeat,2020-08-04,20,1,3,6,2.33,108
IvanRomeroEnFB,Defeat,2020-08-04,21,1,5,0,0.2,156
IvanRomeroEnFB,Defeat,2020-08-03,15,5,2,1,3.0,104
IvanRomeroEnFB,Victory,2020-08-03,33,5,1,15,20.0,43
IvanRomeroEnFB,Victory,2020-08-03,34,2,5,23,5.0,36
IvanRomeroEnFB,Victory,2020-08-02,33,5,5,13,3.6,13
IvanRomeroEnFB,Defeat,2020-08-02,24,3,10,10,1.3,57
IvanRomeroEnFB,Defeat,2020-08-02,22,2,3,6,2.67,155
IvanRomeroEnFB,Defeat,2020-08-02,35,3,7,21,3.43,31
IvanRomeroEnFB,Defeat,2020-08-02,36,3,7,14,2.43,145
IvanRomeroEnFB,Defeat,2020-08-02,33,3,3,9,4.0,42
IvanRomeroEnFB,Defeat,2020-07-25,29,2,7,17,2.71,28
IvanRomeroEnFB,Defeat,2020-07-25,33,4,4,15,4.75,41
IvanRomeroEnFB,Defeat,2020-07-25,26,2,5,3,1.0,143
IvanRomeroEnFB,Defeat,2020-07-24,38,7,4,11,4.5,214
IvanRomeroEnFB,Defeat,2020-07-24,38,7,5,8,3.0,259
IvanRomeroEnFB,Victory,2020-07-24,30,14,3,18,10.67,62
IvanRomeroEnFB,Victory,2020-07-24,33,4,3,8,4.0,239
IvanRomeroEnFB,Defeat,2020-07-23,22,6,4,1,1.75,107
IvanRomeroEnFB,Defeat,2020-07-23,31,1,5,12,2.6,167
IvanRomeroEnFB,Defeat,2020-07-23,15,2,5,0,0.4,72
IvanRomeroEnFB,Defeat,2020-07-23,23,5,8,4,1.12,78
IvanRomeroEnFB,Defeat,2020-07-23,37,2,6,10,2.0,178
IvanRomeroEnFB,Victory,2020-04-10,30,2,6,14,2.67,149
IvanRomeroEnFB,Victory,2020-04-08,30,5,1,11,16.0,152
IvanRomeroEnFB,Victory,2020-04-08,27,7,2,6,6.5,158
IvanRomeroEnFB,Victory,2020-04-08,42,4,6,10,2.33,242
IvanRomeroEnFB,Defeat,2020-04-01,32,5,4,6,2.75,179
IvanRomeroEnFB,Victory,2020-04-01,22,5,2,10,7.5,115
IvanRomeroEnFB,Victory,2020-03-31,37,8,6,9,2.83,256
IvanRomeroEnFB,Defeat,2020-03-31,26,1,4,7,2.0,144
IvanRomeroEnFB,Victory,2020-03-31,25,2,1,6,8.0,146
IvanRomeroEnFB,Defeat,2020-03-31,34,5,8,12,2.12,164
IvanRomeroEnFB,Defeat,2020-03-31,23,1,6,1,0.33,159
IvanRomeroEnFB,Victory,2020-03-31,31,4,4,17,5.25,74
IvanRomeroEnFB,Victory,2020-03-31,34,5,3,23,9.33,142
William Kurt,Defeat,2020-11-20,27,6,6,3,1.5,100
William Kurt,Defeat,2020-11-20,27,2,8,3,0.62,144
William Kurt,Defeat,2020-11-20,27,6,7,7,1.86,185
William Kurt,Victory,2020-11-20,28,3,3,8,3.67,186
William Kurt,Defeat,2020-11-20,22,5,6,2,1.17,122
William Kurt,Defeat,2020-11-19,17,1,6,1,0.33,81
William Kurt,Victory,2020-11-19,30,10,6,5,2.5,221
William Kurt,Defeat,2020-11-19,36,11,7,6,2.43,185
William Kurt,Defeat,2020-11-19,24,4,10,1,0.5,138
William Kurt,Victory,2020-11-19,32,1,10,7,0.8,185
William Kurt,Victory,2020-11-19,30,1,6,6,1.17,163
William Kurt,Defeat,2020-11-14,24,1,8,2,0.38,136
William Kurt,Defeat,2020-10-04,24,3,7,2,0.71,133
William Kurt,Victory,2020-10-04,30,6,6,11,2.83,203
William Kurt,Defeat,2020-09-20,42,11,10,9,2.0,205
William Kurt,Defeat,2020-09-19,39,11,14,6,1.21,141
William Kurt,Victory,2020-09-19,30,10,8,19,3.62,168
William Kurt,Defeat,2020-09-19,38,11,7,5,2.29,266
William Kurt,Defeat,2020-09-19,22,2,9,0,0.22,123
William Kurt,Defeat,2020-09-16,15,0,5,5,1.0,18
William Kurt,Defeat,2020-09-16,37,3,9,23,2.89,43
William Kurt,Defeat,2020-09-16,30,10,8,3,1.62,203
William Kurt,Victory,2020-09-16,28,2,10,6,0.8,186
William Kurt,Defeat,2020-09-04,33,4,8,6,1.25,179
William Kurt,Defeat,2020-09-04,30,6,5,0,1.2,138
William Kurt,Defeat,2020-09-04,28,4,10,3,0.7,130
William Kurt,Defeat,2020-09-04,34,5,11,15,1.82,120
William Kurt,Victory,2020-07-08,29,11,6,9,3.33,133
William Kurt,Defeat,2020-06-28,30,9,11,2,1.0,149
William Kurt,Victory,2020-06-16,15,3,1,0,3.0,119
William Kurt,Victory,2020-06-12,37,9,9,12,2.33,169
William Kurt,Victory,2020-06-12,39,13,12,10,1.92,190
William Kurt,Victory,2020-06-12,35,16,7,8,3.43,216
William Kurt,Victory,2020-06-12,41,13,11,10,2.09,242
William Kurt,Victory,2020-06-12,23,6,6,1,1.17,135
William Kurt,Victory,2020-06-12,28,7,5,8,3.0,180
William Kurt,Defeat,2020-06-12,29,2,12,6,0.67,182
William Kurt,Victory,2020-06-09,21,15,3,6,7.0,122
William Kurt,Victory,2020-06-09,23,6,3,3,3.0,156
William Kurt,Defeat,2020-06-09,27,2,12,1,0.25,157
William Kurt,Victory,2020-06-09,29,3,4,11,3.5,182
William Kurt,Defeat,2020-06-06,35,8,13,10,1.38,154
William Kurt,Victory,2020-06-06,38,8,12,26,2.83,131
William Kurt,Victory,2020-06-03,37,14,11,13,2.45,107
William Kurt,Victory,2020-06-03,20,10,1,2,12.0,71
William Kurt,Victory,2020-06-02,32,1,7,23,3.43,47
William Kurt,Victory,2020-06-02,26,8,1,9,17.0,79
William Kurt,Defeat,2020-06-02,31,8,7,4,1.71,147
William Kurt,Victory,2020-06-02,39,14,10,15,2.9,240
William Kurt,Defeat,2020-05-28,30,1,10,4,0.5,138
William Kurt,Victory,2020-05-28,28,5,7,6,1.57,213
William Kurt,Victory,2020-05-28,24,7,3,3,3.33,187
William Kurt,Defeat,2020-05-26,33,4,16,5,0.56,175
William Kurt,Defeat,2020-05-05,40,10,16,5,0.94,222
William Kurt,Victory,2020-05-05,25,15,3,1,5.33,190
William Kurt,Victory,2020-03-21,37,20,9,10,3.33,170
William Kurt,Victory,2019-05-10,23,5,7,13,2.57,106
SexyMuffin,Defeat,2020-11-22,31,1,11,13,1.27,17
SexyMuffin,Victory,2020-11-20,24,0,4,13,3.25,13
SexyMuffin,Defeat,2020-11-19,34,1,7,16,2.43,11
SexyMuffin,Victory,2020-11-19,25,0,5,19,3.8,11
SexyMuffin,Victory,2020-11-19,31,4,2,16,10.0,18
SexyMuffin,Defeat,2020-11-11,46,4,7,26,4.29,23
SexyMuffin,Defeat,2020-11-11,31,0,5,9,1.8,15
SexyMuffin,Defeat,2020-11-10,24,1,2,3,2.0,18
SexyMuffin,Defeat,2020-11-10,25,1,6,10,1.83,17
SexyMuffin,Defeat,2020-11-10,32,3,8,16,2.38,28
SexyMuffin,Victory,2020-11-10,34,5,6,27,5.33,15
SexyMuffin,Defeat,2020-11-10,35,1,8,19,2.5,27
SexyMuffin,Defeat,2020-11-10,30,2,7,7,1.29,14
SexyMuffin,Victory,2020-11-10,29,1,5,22,4.6,26
SexyMuffin,Victory,2020-11-10,21,1,0,14,15.0,12
SexyMuffin,Defeat,2020-11-10,28,0,6,9,1.5,7
SexyMuffin,Defeat,2020-11-10,31,1,7,17,2.57,16
SexyMuffin,Victory,2020-11-10,24,0,2,11,5.5,13
SexyMuffin,Victory,2020-11-10,23,0,1,16,16.0,10
SexyMuffin,Victory,2020-11-10,24,1,2,14,7.5,7
SexyMuffin,Victory,2020-11-10,46,0,7,21,3.0,17
SexyMuffin,Victory,2020-11-09,31,0,3,21,7.0,13
SexyMuffin,Victory,2020-11-09,23,1,3,13,4.67,9
SexyMuffin,Defeat,2020-11-08,36,0,6,2,0.33,36
SexyMuffin,Defeat,2020-11-04,36,3,5,17,4.0,30
SexyMuffin,Victory,2020-11-04,29,1,3,12,4.33,20
SexyMuffin,Defeat,2020-11-03,34,2,4,12,3.5,34
SexyMuffin,Victory,2020-11-03,15,0,1,4,4.0,5
SexyMuffin,Victory,2020-11-03,31,0,7,14,2.0,11
SexyMuffin,Defeat,2020-11-03,26,3,8,10,1.62,11
SexyMuffin,Defeat,2020-11-03,38,1,12,14,1.25,20
SexyMuffin,Defeat,2020-10-30,16,1,4,0,0.25,5
SexyMuffin,Defeat,2020-10-30,32,4,3,20,8.0,29
SexyMuffin,Victory,2020-10-30,46,4,12,22,2.17,61
SexyMuffin,Defeat,2020-10-30,27,1,8,4,0.62,13
SexyMuffin,Defeat,2020-10-30,32,0,6,5,0.83,22
SexyMuffin,Victory,2020-10-29,33,2,3,30,10.67,11
SexyMuffin,Defeat,2020-10-29,35,2,9,21,2.56,20
SexyMuffin,Defeat,2020-10-29,35,0,6,17,2.83,27
SexyMuffin,Victory,2020-10-29,34,2,10,21,2.3,22
SexyMuffin,Defeat,2020-10-29,23,2,10,2,0.4,8
SexyMuffin,Defeat,2020-10-25,20,0,3,4,1.33,9
SexyMuffin,Defeat,2020-10-25,21,0,3,9,3.0,8
SexyMuffin,Victory,2020-10-25,26,1,3,13,4.67,10
SexyMuffin,Defeat,2020-10-25,34,1,6,19,3.33,42
SexyMuffin,Victory,2020-10-24,31,3,8,13,2.0,20
SexyMuffin,Defeat,2020-10-24,29,3,8,12,1.88,33
SexyMuffin,Defeat,2020-10-24,44,4,4,14,4.5,37
SexyMuffin,Defeat,2020-10-24,19,0,8,3,0.38,9
SexyMuffin,Defeat,2020-10-23,22,1,3,1,0.67,4
SexyMuffin,Defeat,2020-10-23,25,2,5,15,3.4,12
SexyMuffin,Defeat,2020-10-23,24,1,5,4,1.0,22
SexyMuffin,Victory,2020-10-23,24,2,1,23,25.0,15
SexyMuffin,Victory,2020-10-22,22,1,2,16,8.5,11
SexyMuffin,Defeat,2020-10-22,33,1,8,11,1.5,31
SexyMuffin,Victory,2020-10-22,30,2,7,18,2.86,23
SexyMuffin,Defeat,2020-10-21,28,2,3,6,2.67,10
SexyMuffin,Victory,2020-10-21,21,2,0,10,12.0,15
SexyMuffin,Defeat,2020-10-21,16,0,3,2,0.67,6
SexyMuffin,Victory,2020-10-21,28,4,0,13,17.0,16
SexyMuffin,Victory,2020-10-21,16,0,0,7,7.0,11
SexyMuffin,Victory,2020-10-21,35,0,8,22,2.75,21
SexyMuffin,Defeat,2020-10-20,31,2,6,9,1.83,18
SexyMuffin,Victory,2020-10-20,33,1,6,13,2.33,15
SexyMuffin,Victory,2020-10-20,36,1,3,12,4.33,48
SexyMuffin,Victory,2020-10-20,42,4,4,22,6.5,15
SexyMuffin,Victory,2020-10-20,34,2,7,20,3.14,25
SexyMuffin,Defeat,2020-10-20,26,0,2,8,4.0,20
SexyMuffin,Defeat,2020-10-18,24,0,2,5,2.5,14
SexyMuffin,Defeat,2020-10-16,27,0,5,7,1.4,18
SexyMuffin,Defeat,2020-10-13,25,1,2,2,1.5,4
SexyMuffin,Victory,2020-10-13,29,1,2,11,6.0,22
SexyMuffin,Victory,2020-10-13,38,1,5,18,3.8,35
SexyMuffin,Victory,2020-10-10,36,2,2,17,9.5,25
SexyMuffin,Defeat,2020-10-06,31,2,4,8,2.5,21
SexyMuffin,Victory,2020-10-06,25,2,0,15,17.0,16
SexyMuffin,Victory,2020-10-06,23,0,1,14,14.0,14
SexyMuffin,Defeat,2020-10-06,24,1,5,9,2.0,12
SexyMuffin,Defeat,2020-10-06,30,1,6,15,2.67,11
SexyMuffin,Defeat,2020-10-05,37,2,5,14,3.2,16
SexyMuffin,Victory,2020-10-04,21,5,2,12,8.5,11
SexyMuffin,Defeat,2020-09-30,25,2,5,2,0.8,9
SexyMuffin,Defeat,2020-09-24,29,2,8,13,1.88,26
SexyMuffin,Defeat,2020-09-23,27,2,6,2,0.67,11
SexyMuffin,Victory,2020-09-22,28,1,3,13,4.67,16
SexyMuffin,Defeat,2020-09-21,32,10,11,17,2.45,56
SexyMuffin,Defeat,2020-09-20,24,0,1,0,0.0,11
SexyMuffin,Victory,2020-09-20,29,1,1,13,14.0,7
SexyMuffin,Defeat,2020-09-19,28,0,6,10,1.67,6
SexyMuffin,Victory,2020-09-19,38,1,4,15,4.0,26
SexyMuffin,Defeat,2020-09-19,31,0,6,2,0.33,40
SexyMuffin,Defeat,2020-09-19,29,4,7,7,1.57,26
SexyMuffin,Victory,2020-09-18,29,9,2,14,11.5,56
SexyMuffin,Defeat,2020-09-18,26,1,7,3,0.57,14
SexyMuffin,Victory,2020-09-18,20,0,3,6,2.0,11
SexyMuffin,Victory,2020-09-17,36,1,6,23,4.0,19
SexyMuffin,Victory,2020-09-17,32,3,4,23,6.5,13
T O X I C B O Y,Defeat,2020-10-05,26,0,2,2,1.0,31
T O X I C B O Y,Defeat,2020-10-05,34,2,8,13,1.88,38
T O X I C B O Y,Victory,2020-10-05,26,2,8,17,2.38,40
T O X I C B O Y,Defeat,2020-10-05,34,3,4,6,2.25,48
T O X I C B O Y,Defeat,2020-10-05,24,2,3,4,2.0,140
T O X I C B O Y,Victory,2020-10-01,31,3,6,13,2.67,44
T O X I C B O Y,Defeat,2020-08-16,43,9,13,8,1.31,255
T O X I C B O Y,Defeat,2020-08-16,21,1,4,1,0.5,52
T O X I C B O Y,Defeat,2020-08-16,37,3,9,11,1.56,58
T O X I C B O Y,Victory,2020-08-08,26,3,5,15,3.6,28
T O X I C B O Y,Victory,2020-08-06,30,3,3,5,2.67,224
T O X I C B O Y,Victory,2020-08-06,38,6,6,14,3.33,253
T O X I C B O Y,Victory,2020-08-06,27,3,3,11,4.67,185
T O X I C B O Y,Victory,2020-08-06,17,1,0,2,3.0,116
T O X I C B O Y,Defeat,2020-08-06,24,0,8,11,1.38,32
T O X I C B O Y,Victory,2020-08-02,27,5,2,3,4.0,214
T O X I C B O Y,Defeat,2020-07-26,40,13,7,11,3.43,174
T O X I C B O Y,Defeat,2020-07-26,21,1,5,6,1.4,20
T O X I C B O Y,Defeat,2020-07-26,22,3,3,1,1.33,170
T O X I C B O Y,Victory,2020-07-17,24,3,2,2,2.5,138
T O X I C B O Y,Victory,2020-07-17,29,3,5,3,1.2,168
T O X I C B O Y,Defeat,2020-04-19,29,3,7,9,1.71,134
T O X I C B O Y,Defeat,2020-04-19,31,5,7,5,1.43,113
T O X I C B O Y,Victory,2020-03-14,34,5,3,14,6.33,183
T O X I C B O Y,Defeat,2020-02-14,39,5,8,0,0.62,209
T O X I C B O Y,Victory,2020-02-13,28,0,9,3,0.33,87
T O X I C B O Y,Victory,2020-02-13,26,2,6,7,1.5,89
T O X I C B O Y,Victory,2020-02-13,24,4,0,2,6.0,155
T O X I C B O Y,Victory,2020-02-13,29,5,2,7,6.0,153
T O X I C B O Y,Victory,2020-02-13,23,1,3,1,0.67,116
T O X I C B O Y,Defeat,2020-02-13,20,0,2,7,3.5,72
T O X I C B O Y,Defeat,2020-02-09,23,0,5,2,0.4,111
T O X I C B O Y,Victory,2020-02-09,38,12,4,9,5.25,250
T O X I C B O Y,Defeat,2020-02-08,20,2,5,2,0.8,79
T O X I C B O Y,Victory,2020-02-08,39,5,6,6,1.83,194
T O X I C B O Y,Victory,2020-02-07,30,2,6,15,2.83,36
T O X I C B O Y,Defeat,2020-01-29,24,0,5,5,1.0,96
T O X I C B O Y,Victory,2020-01-28,29,2,2,11,6.5,127
T O X I C B O Y,Victory,2020-01-25,35,6,8,9,1.88,188
T O X I C B O Y,Defeat,2020-01-25,28,6,4,6,3.0,91
T O X I C B O Y,Victory,2020-01-25,27,3,1,15,18.0,98
T O X I C B O Y,Defeat,2020-01-25,28,4,2,2,3.0,239
T O X I C B O Y,Defeat,2020-01-24,51,3,8,18,2.62,206
T O X I C B O Y,Victory,2020-01-24,31,4,1,4,8.0,247
T O X I C B O Y,Victory,2020-01-24,54,3,8,41,5.5,212
T O X I C B O Y,Victory,2020-01-24,32,4,11,17,1.91,30
T O X I C B O Y,Defeat,2020-01-24,29,1,3,4,1.67,123
T O X I C B O Y,Defeat,2020-01-14,21,2,3,2,1.33,92
T O X I C B O Y,Victory,2020-01-14,33,4,6,23,4.5,104
T O X I C B O Y,Victory,2020-01-14,25,1,3,24,8.33,102
T O X I C B O Y,Defeat,2020-01-14,33,5,4,8,3.25,197
T O X I C B O Y,Defeat,2020-01-14,25,4,8,8,1.5,58
T O X I C B O Y,Defeat,2020-01-14,20,1,1,2,3.0,95
T O X I C B O Y,Defeat,2020-01-13,41,4,4,9,3.25,233
T O X I C B O Y,Victory,2020-01-11,35,3,8,12,1.88,238
T O X I C B O Y,Defeat,2020-01-11,26,3,8,5,1.0,157
T O X I C B O Y,Defeat,2019-12-10,35,1,9,14,1.67,53
T O X I C B O Y,Victory,2019-12-10,30,9,3,14,7.67,47
T O X I C B O Y,Defeat,2019-11-11,28,2,8,6,1.0,35
T O X I C B O Y,Defeat,2019-11-11,34,7,6,17,4.0,16
T O X I C B O Y,Defeat,2019-11-10,21,0,4,1,0.25,129
T O X I C B O Y,Defeat,2019-10-18,24,1,2,0,0.5,88
T O X I C B O Y,Victory,2019-10-16,28,3,6,14,2.83,63
T O X I C B O Y,Victory,2019-09-30,39,8,5,22,6.0,20
T O X I C B O Y,Victory,2019-08-10,42,1,10,25,2.6,23
T O X I C B O Y,Defeat,2019-08-09,36,4,5,10,2.8,62
T O X I C B O Y,Defeat,2019-08-09,21,1,2,1,1.0,111
T O X I C B O Y,Victory,2019-08-08,22,3,2,8,5.5,101
T O X I C B O Y,Victory,2019-08-08,33,4,2,8,6.0,114
T O X I C B O Y,Defeat,2019-08-08,25,0,2,6,3.0,165
T O X I C B O Y,Defeat,2019-08-08,23,0,2,2,1.0,180
T O X I C B O Y,Victory,2019-08-08,25,2,4,3,1.25,174
T O X I C B O Y,Victory,2019-08-07,24,3,3,15,6.0,15
T O X I C B O Y,Victory,2019-08-06,24,3,2,4,3.5,137
T O X I C B O Y,Victory,2019-08-06,24,6,2,6,6.0,114
T O X I C B O Y,Defeat,2019-08-06,35,1,8,12,1.62,53
T O X I C B O Y,Defeat,2019-08-05,34,3,5,10,2.6,113
T O X I C B O Y,Victory,2019-08-05,25,4,2,8,6.0,100
T O X I C B O Y,Defeat,2019-08-05,23,2,7,4,0.86,106
T O X I C B O Y,Defeat,2019-08-05,24,3,7,7,1.43,52
T O X I C B O Y,Victory,2019-08-04,26,1,7,11,1.71,42
T O X I C B O Y,Victory,2019-08-04,20,2,0,4,6.0,101
T O X I C B O Y,Victory,2019-08-04,27,3,3,7,3.33,119
T O X I C B O Y,Victory,2019-08-04,24,4,0,7,11.0,113
T O X I C B O Y,Defeat,2019-08-04,19,0,4,1,0.25,80
T O X I C B O Y,Defeat,2019-08-04,19,0,0,3,3.0,92
T O X I C B O Y,Defeat,2019-08-02,29,0,8,7,0.88,117
T O X I C B O Y,Victory,2019-08-02,30,5,3,9,4.67,163
T O X I C B O Y,Defeat,2019-08-02,24,1,1,0,1.0,181
T O X I C B O Y,Defeat,2019-08-02,26,3,7,7,1.43,48
T O X I C B O Y,Defeat,2019-08-02,17,0,3,0,0.0,84
T O X I C B O Y,Defeat,2019-07-25,25,7,12,1,0.67,120
T O X I C B O Y,Defeat,2019-07-23,27,9,10,7,1.6,130
T O X I C B O Y,Victory,2019-07-21,24,20,8,8,3.5,153
T O X I C B O Y,Victory,2019-07-21,24,23,4,2,6.25,164
T O X I C B O Y,Victory,2019-07-21,27,17,5,6,4.6,150
T O X I C B O Y,Victory,2019-07-21,31,0,5,13,2.6,52
T O X I C B O Y,Victory,2019-07-21,22,1,3,12,4.33,40
T O X I C B O Y,Victory,2019-07-19,19,2,1,7,9.0,39
T O X I C B O Y,Defeat,2019-07-19,23,0,5,9,1.8,11
T O X I C B O Y,Victory,2019-07-19,28,0,4,10,2.5,58
T O X I C B O Y,Victory,2019-07-19,28,2,2,20,11.0,30
T O X I C B O Y,Defeat,2019-07-19,30,3,4,2,1.25,127
T O X I C B O Y,Defeat,2019-07-19,31,8,8,7,1.88,178
T O X I C B O Y,Victory,2019-07-18,25,0,3,1,0.33,165
T O X I C B O Y,Victory,2019-07-18,24,3,0,5,8.0,186
T O X I C B O Y,Victory,2019-07-18,28,1,0,5,6.0,162
T O X I C B O Y,Defeat,2019-07-18,21,0,4,2,0.5,73
T O X I C B O Y,Defeat,2019-07-17,20,2,4,4,1.5,80
T O X I C B O Y,Victory,2019-07-17,27,0,4,10,2.5,113
T O X I C B O Y,Victory,2019-07-17,24,4,2,4,4.0,148
T O X I C B O Y,Defeat,2019-07-12,20,1,3,1,0.67,94
T O X I C B O Y,Victory,2019-07-12,31,3,5,6,1.8,121
T O X I C B O Y,Victory,2019-07-12,31,2,0,4,6.0,145
T O X I C B O Y,Victory,2019-07-07,26,0,3,14,4.67,119
T O X I C B O Y,Defeat,2019-07-06,21,2,4,1,0.75,138
T O X I C B O Y,Defeat,2019-07-06,24,3,3,3,2.0,152
T O X I C B O Y,Victory,2019-06-21,28,4,4,13,4.25,110
T O X I C B O Y,Victory,2019-06-21,22,3,1,3,6.0,142
T O X I C B O Y,Defeat,2019-06-21,34,5,3,6,3.67,145
T O X I C B O Y,Victory,2019-06-21,37,4,5,10,2.8,160
5568882336,Defeat,2020-11-22,38,10,4,10,5.0,236
5568882336,Defeat,2020-11-22,33,7,4,7,3.5,242
5568882336,Defeat,2020-11-22,24,8,4,5,3.25,164
5568882336,Victory,2020-11-22,15,9,0,0,9.0,112
5568882336,Defeat,2020-11-16,100,45,10,22,6.7,640
5568882336,Defeat,2020-11-15,73,14,8,29,5.38,438
5568882336,Defeat,2020-11-15,34,15,5,5,4.0,230
5568882336,Defeat,2020-11-15,30,8,3,7,5.0,212
5568882336,Defeat,2020-11-15,38,22,7,2,3.43,213
5568882336,Defeat,2020-11-04,56,14,7,6,2.86,399
5568882336,Defeat,2020-11-01,63,19,11,8,2.45,362
5568882336,Defeat,2020-11-01,23,9,2,11,10.0,190
5568882336,Defeat,2020-10-30,39,17,8,10,3.38,276
5568882336,Victory,2020-10-30,38,9,2,9,9.0,287
5568882336,Defeat,2020-10-15,20,4,3,5,3.0,136
5568882336,Defeat,2020-10-15,35,8,9,13,2.33,242
5568882336,Victory,2020-10-15,25,6,5,9,3.0,169
5568882336,Victory,2020-10-15,25,15,1,0,15.0,230
5568882336,Defeat,2020-10-15,50,23,8,6,3.62,336
5568882336,Victory,2020-10-01,48,27,10,16,4.3,177
5568882336,Defeat,2020-10-01,50,16,6,10,4.33,278
5568882336,Defeat,2020-10-01,23,11,2,7,9.0,137
5568882336,Defeat,2020-10-01,15,4,0,2,6.0,116
5568882336,Defeat,2020-10-01,38,17,4,12,7.25,277
5568882336,Defeat,2020-10-01,26,10,2,9,9.5,192
5568882336,Defeat,2020-09-30,19,4,3,5,3.0,130
5568882336,Defeat,2020-09-30,19,5,1,7,12.0,125
5568882336,Victory,2020-09-30,20,3,0,5,8.0,161
5568882336,Victory,2020-09-30,19,4,0,5,9.0,153
5568882336,Defeat,2020-09-29,37,21,5,10,6.2,250
5568882336,Defeat,2020-09-29,26,9,3,9,6.0,190
5568882336,Defeat,2020-09-29,38,9,6,18,4.5,205
5568882336,Defeat,2020-09-29,21,11,1,8,19.0,170
5568882336,Victory,2020-09-28,23,5,1,7,12.0,155
5568882336,Defeat,2020-09-28,32,10,4,12,5.5,198
5568882336,Victory,2020-09-28,20,7,0,0,7.0,184
5568882336,Defeat,2020-09-28,26,4,1,2,6.0,207
5568882336,Defeat,2020-09-28,25,4,3,14,6.0,145
5568882336,Defeat,2020-09-28,15,4,0,1,5.0,122
5568882336,Defeat,2020-09-28,18,3,2,2,2.5,123
5568882336,Defeat,2020-09-28,20,5,1,3,8.0,127
5568882336,Defeat,2020-09-28,18,3,1,6,9.0,149
5568882336,Victory,2020-09-24,23,11,2,8,9.5,195
5568882336,Defeat,2020-09-24,23,4,0,7,11.0,227
5568882336,Defeat,2020-09-24,21,6,2,10,8.0,167
5568882336,Defeat,2020-09-24,21,9,0,3,12.0,172
5568882336,Defeat,2020-09-24,19,3,4,1,1.0,129
5568882336,Defeat,2020-09-24,16,4,0,1,5.0,128
5568882336,Defeat,2020-09-24,24,4,1,3,7.0,203
5568882336,Defeat,2020-09-24,23,14,2,5,9.5,177
5568882336,Victory,2020-09-23,41,22,7,10,4.57,296
5568882336,Defeat,2020-09-23,37,16,5,14,6.0,286
5568882336,Victory,2020-09-23,58,7,9,18,2.78,308
5568882336,Defeat,2020-09-23,24,9,3,5,4.67,177
5568882336,Defeat,2020-09-17,42,10,16,10,1.25,131
5568882336,Defeat,2020-09-17,35,7,5,10,3.4,247
5568882336,Defeat,2020-09-17,19,12,6,7,3.17,93
5568882336,Defeat,2020-09-13,49,10,6,9,3.17,307
5568882336,Victory,2020-08-23,75,19,4,23,10.5,639
5568882336,Victory,2020-07-22,77,22,8,22,5.5,236
5568882336,Defeat,2020-07-22,21,6,2,3,4.5,163
5568882336,Defeat,2020-07-22,31,4,3,14,6.0,108
5568882336,Victory,2020-07-22,23,12,4,4,4.0,119
5568882336,Defeat,2020-07-22,28,5,9,13,2.0,119
5568882336,Victory,2020-07-22,40,23,7,14,5.29,158
5568882336,Defeat,2020-07-22,18,2,2,5,3.5,117
5568882336,Defeat,2020-07-22,20,3,4,2,1.25,103
5568882336,Defeat,2020-07-22,35,14,6,9,3.83,162
5568882336,Defeat,2020-07-21,20,6,3,4,3.33,164
5568882336,Defeat,2020-07-21,27,7,0,3,10.0,246
5568882336,Victory,2020-07-21,20,2,1,8,10.0,168
5568882336,Victory,2020-07-21,28,17,0,10,27.0,223
